dataset,frac,seed,ref_ap,ref_time,ens_final_test,ens_final_val,single_final_test,single_best_name,ens_total_time,t_beat_ref,beat_ref,beat_in_less_time
Pulsar-Dataset-HTRU2,0.4,0,0.9144869485577349,14.405393852000998,0.920929572625685,0.925385640565186,0.9195417006978527,logreg,31.79082986501453,0.0277469669963466,True,True
Pulsar-Dataset-HTRU2,0.5,0,0.9077978629376857,12.53898255599779,0.9253496855636447,0.9383903665896631,0.9230943008741543,catboost,11.223380247975001,0.018412374003673904,True,True
Pulsar-Dataset-HTRU2,0.7,0,0.925257129115977,20.195954479993816,0.9266415279953569,0.929482651385454,0.9197406161299005,logreg,9.061480208998546,6.855148417002056,True,True
Pulsar-Dataset-HTRU2,0.8,0,0.923231391864547,21.305294179996054,0.925047275849109,0.9408931704728517,0.9222961147391412,hgb,26.129633729011402,15.81054398600827,True,True
Pulsar-Dataset-HTRU2,0.9,0,0.921804747947026,25.561271885024325,0.9243671144300034,0.9478493281962707,0.9218892284754061,mlp,10.950022319011623,1.0397758059989428,True,True
Pulsar-Dataset-HTRU2,0.1,1,0.900608981208408,5.539331664011115,0.9120809803890673,0.8712587635342054,0.9105638981253997,logreg,3.407764971998404,0.010859504996915348,True,True
Pulsar-Dataset-HTRU2,0.3,1,0.9073456612373098,11.887125082012062,0.9102322944301819,0.9350060035909981,0.8985226145834749,lgbm,7.764034158026334,0.0897730419965228,True,True
Pulsar-Dataset-HTRU2,0.4,1,0.9113345269552569,16.432970023985035,0.9088605510863246,0.8905645702966414,0.9081986989014742,logreg,5.365139885994722,0.9086545380123425,False,True
Pulsar-Dataset-HTRU2,0.5,1,0.9104325673257598,18.61621564100642,0.9138583521344589,0.9453366259504732,0.911194762187546,logreg,6.813344063048135,0.23264446000393946,True,True
Pulsar-Dataset-HTRU2,0.7,1,0.9171579874893724,19.345950696992077,0.9186737713733792,0.930802902805429,0.9152957571380187,mlp,10.549830420000944,1.4244883789942833,True,True
Pulsar-Dataset-HTRU2,0.8,1,0.9168872418604753,25.586472820996278,0.9200028355569653,0.9319400963328452,0.9141047083339443,lgbm,22.632008416985627,0.9544349159841659,True,True
Pulsar-Dataset-HTRU2,0.9,1,0.9163555016091998,26.096053323992237,0.9177198507434914,0.9179440592463403,0.9181815100464836,mlp,13.804403062007623,13.804403062007623,True,True
Amazon_employee_access,0.2,0,0.12795713792982144,13.7037487409998,0.13633263877490887,0.1585483363368699,0.13599969866572725,catboost,19.904323183000088,12.461991773000591,True,True
Amazon_employee_access,0.6,0,0.24529795708387103,74.17634401699615,0.22049855025125203,0.2129271014951775,0.24782468527954596,xgb,46.546633525998914,,False,False
Amazon_employee_access,1.0,0,0.29905687109304707,134.6906372660087,0.2480741383043006,0.23189579328519375,0.2331834482195273,lgbm,72.40949572000136,,False,False
Amazon_employee_access,0.2,1,0.14156708045274022,20.614304564989652,0.15911586830313953,0.18514845326763035,0.1678273519885149,catboost,18.436596387999998,7.795240358999763,True,True
Amazon_employee_access,0.6,1,0.22210730507920207,93.7672835390058,0.2251557880848159,0.19409930572497897,0.2251557880848159,lgbm,42.15929532899918,4.035657187000652,True,True
Amazon_employee_access,1.0,1,0.2596484885403805,153.70804675400177,0.2242422648977473,0.21090295810815374,0.21289612423614573,lgbm,83.25707900500038,,False,False
Amazon_employee_access,0.1,0,0.12370375766830885,6.7271072000294225,0.14117072782603113,0.12498518870736831,0.13262275916177294,rf,6.717240132027655,5.000484564021463,True,True
Amazon_employee_access,0.3,0,0.1896932306010363,45.156377928007714,0.18301521208324226,0.2009640747798792,0.17984958195923367,xgb,13.617678690003231,,False,False
Amazon_employee_access,0.4,0,0.21286401418021117,36.99666699700174,0.18891480680048775,0.2171146301267382,0.2063079634105657,xgb,17.013951492976048,,False,False
Amazon_employee_access,0.5,0,0.249125740326434,72.37039854701652,0.21037458638801895,0.25845921814948186,0.23331103852561846,xgb,15.708089553008904,,False,False
Amazon_employee_access,0.7,0,0.2595690970128895,80.94728094499806,0.25254553289345677,0.2058189185257674,0.2715132386275978,lgbm,33.65987122200022,2.6091039840102894,False,True
Amazon_employee_access,0.8,0,0.27263804105440154,119.53478381400055,0.28206424075079684,0.24482756185013144,0.25973922792412935,mlp,36.546841437986586,36.546841437986586,True,True
Amazon_employee_access,0.9,0,0.2885761612970528,124.22664672702376,0.2703952883193302,0.25188102966602055,0.24987887526260258,xgb,29.011763307004003,,False,False
