dataset,frac,seed,e1_ap,ens_e1,e2_ap,ens_e2,e1_t,ens_e1_t,e2_t,e2ens_t,ens_e1_at,ens_e1_at_t,e1_at,e1_at_t,e2_at,e2_at_t
mammography,0.2,1,0.4798846489370968,0.6279250468444275,0.5139233159687743,0.673790965509292,4.89719660299852,7.755895190999581,7.374514450999413,80.76748147699982,0.6508117581870116,81.07239310400155,0.5237460648178957,80.94748630211689,0.4565943595415923,81.12521457814728
mammography,0.6,1,0.6869788585243894,0.6335941142043231,0.656681059221401,0.7257484728374263,12.311942078991706,12.855404218999864,14.273216546005642,116.75714871099626,0.6892147339194713,117.02074381100192,0.6614203236206269,117.24367526103742,0.6755473394567667,116.78639411029872
mammography,1.0,1,0.7007077342599105,0.7410648212211857,0.732924228915568,0.7513324610320637,22.626779335005267,20.439323802000217,25.62479854499179,132.80846085799567,0.7477450475346202,132.84422709800674,0.6976710966195192,133.09205995727098,0.7291357529425185,133.16518192217336
mammography,0.1,0,0.4516317054054209,0.546159489750384,0.4667140722189292,0.5583131273935491,2.05823287601379,1.6500035289936932,2.4611201559746405,46.63399928199942,0.546159489750384,47.61264310707338,0.4655489901846122,46.63893446786096,0.494253366787896,46.71706676512258
mammography,0.3,0,0.6588263928824609,0.640389657817724,0.6682168612535109,0.6788436315981954,6.369642138008203,3.3820690120046493,8.294859080015158,76.8630531480012,0.6420697889267526,79.81194317591144,0.6174292723250636,77.15357375904568,0.6841154294597868,76.95887700704043
mammography,0.4,0,0.6334398505809812,0.6927371493483401,0.6319188475995979,0.7099242256259384,7.851246216998334,3.5223803379922174,10.97591532500519,49.77740102399548,0.6807198162339572,49.952705193078145,0.6334398505809812,49.86060666581034,0.6387589422023999,49.79128607513849
mammography,0.5,0,0.7237292364951761,0.723165725712158,0.7407689162735068,0.7401424440604523,11.2744521870045,4.100858833975508,12.249395570026536,146.58320784498935,0.7274579587136292,378.66782763504307,0.715706215435047,147.3349027952645,0.7337674152242551,146.89514558628434
mammography,0.7,0,0.7319273783899107,0.7356005366459111,0.7520455868079342,0.7623756416231363,17.297548052047205,10.46803217100387,16.238920434989268,116.58645893599896,0.7327858534064043,118.22506982100322,0.7652195262670031,117.1235745359445,0.7181903905015932,117.09752382407896
mammography,0.8,0,0.7515930413818717,0.7459589355841616,0.7597622538397476,0.770922309783144,17.74819800099249,8.656805657024961,22.232343408000816,128.8684083650005,0.7679264070147237,129.78501350100032,0.7605037596289584,129.72445735512883,0.7538684900159941,128.9020020578464
mammography,0.9,0,0.7619820011622747,0.7452262767792398,0.7564055400944845,0.7592475318910619,17.82245158202568,20.80811179697048,20.880533924981137,146.2923973529978,0.7498060030768655,146.33709767299888,0.7594783923731561,147.13589351295377,0.7564055400944845,146.90946883981815
mammography,0.1,1,0.529071090984172,0.5577140646924168,0.4767686398002559,0.6362234572537937,2.4656040370391565,1.727447116994881,1.9847321950655896,34.06135210899811,0.4705729473937936,34.183433361999505,0.5002280178419404,34.14766835432965,0.5283655432678773,34.13223585113883
mammography,0.3,1,0.5470487239017862,0.5354565025524761,0.5845045901721821,0.6903470381478469,5.635861735943763,2.80164576403331,8.330089803013834,60.02596146699216,0.6007023336575339,60.27031446500041,0.5052881167221326,60.07340631604893,0.5868389517819486,60.0489798921044
mammography,0.4,1,0.6686639398070469,0.6845268458930606,0.6461499855570122,0.7166653224485817,11.689451922000444,3.0738654710148694,11.591915872002572,75.63482293400739,0.6731500830098235,76.01514797599793,0.6771133243272479,76.07216669199988,0.6246165203214747,76.24420726194512
mammography,0.5,1,0.6943237398414238,0.705140208408065,0.6720418318763999,0.7150452378035657,7.57741418594378,4.745472875991254,13.540061083025648,94.9297619239951,0.701801635668085,95.86904498700187,0.6564791121464408,95.14321174111683,0.6344857816844728,95.10456824701396
mammography,0.7,1,0.697688908066054,0.7151060370707889,0.69590510047735,0.7385186540908777,14.321968844058574,7.46306066600664,15.952817350029363,99.2655908930028,0.7065700223721675,99.3219898829966,0.697688908066054,99.853390400036,0.6973644968085716,99.60765522503061
mammography,0.8,1,0.7378840285957184,0.7058268829094753,0.7206842136667391,0.7630395243677147,18.155335845982336,9.264289809958427,19.10838050700113,120.29154903099698,0.6949568391398863,120.78362484100307,0.7145196717031906,120.35735962103354,0.7388420601492285,120.33952007186599
mammography,0.9,1,0.735482613523693,0.7448713920537897,0.7208357382770663,0.7633065412028607,17.191468726014136,6.90283316699788,16.723969098988164,169.29493968299357,0.7438391923315018,170.01003365000088,0.7399449850905566,170.19524302496575,0.7395797264343681,169.44660868679057
satimage,0.2,0,0.6742680679106264,0.7089746431707924,0.6821248454413077,0.7025714781113652,16.517752714999006,9.611234785002123,17.905366906985364,158.40814679100004,0.6910418357193157,159.00737991611823,0.6620423624392774,158.42935526871588,0.6902483846367631,158.5775125057844
satimage,0.6,0,0.7911774459311005,0.7753285813491212,0.78929211536029,0.8103558571552623,45.68288136000774,20.401692583999647,60.08527136199518,118.30671239999356,0.7822012686505497,118.51272012299985,0.8001243321678163,119.64422990579624,0.78929211536029,118.33911480402458
satimage,1.0,0,0.8473638613547032,0.81364057661778,0.8473183197958939,0.8382401668340761,95.64218167700892,30.238795639001182,117.8370566620124,178.7662832210044,0.8140097518171104,180.49571146600033,0.8390533962680541,184.34427684391267,0.8513773378857185,179.22885802501696
satimage,0.2,1,0.6951847389236825,0.6613860937375291,0.6939251299337161,0.7341729014896347,10.891165626997465,7.195154978999199,19.86467675899803,56.66742240000167,0.6818314915328875,56.76231777299881,0.7156795138356243,56.99928765025106,0.6967061340438393,57.12221232490265
satimage,0.6,1,0.7813755722107361,0.7911724544169516,0.7729599903505219,0.7868465748781093,51.93779840799471,14.538974558001428,51.63157336200493,249.30639932499616,0.7839793781413346,250.17547000500144,0.7946376881787055,249.79037217487348,0.784084549188038,249.66488842002582
satimage,1.0,1,0.8298972211679313,0.7970646225155595,0.8352643809126024,0.8197031016016715,78.44481882998298,20.19408570699943,89.71431537700846,173.88644423699589,0.8128827574723481,173.92898890400056,0.8151917324521711,175.01304884298588,0.8316690563558115,180.00773382102489
satimage,0.1,0,0.6249214674299558,0.6216661216608016,0.6134508925886372,0.6292420416778298,4.933050364994415,9.603449287009424,5.1414865009937785,66.46993114199722,0.6170976456859893,113.60772637696937,0.5958274033285913,66.5581076546514,0.5980351476701928,66.64569748489885
