dataset,frac,seed,e1_ap,e2_ap,e1_t,e2_t,ens_full,ens_full_t,ens_at_e1,ens_at_e2,e2ens_ap,e2ens_t,beat_e1_isot,beat_e2ens,e2ens_faster,beat_e2_isot
Pulsar-Dataset-HTRU2,0.6,1,0.9194829342152906,0.9132276137428588,18.0970213829969,24.598635025997282,0.9177229582525867,23.491400494001937,0.9179179205651186,0.9177229582525867,0.9187309597057631,256.4401033180038,False,True,False,True
Pulsar-Dataset-HTRU2,1.0,1,0.9192074034982246,0.9212258552305543,32.562081660998956,35.33599957200022,0.9209838854020505,53.71104079199904,0.9200289069830935,0.9200289069830935,0.9202650427442531,408.25403690501116,True,False,False,False
Pulsar-Dataset-HTRU2,0.1,0,0.8992947211285004,0.9025966290044919,5.224095206998754,4.186311503988691,0.9067858970829322,15.627218978988822,0.9028734510425956,0.9028734510425956,0.9136369249313132,136.82979299699946,True,True,False,True
Pulsar-Dataset-HTRU2,0.3,0,0.909429154524092,0.9100041534354759,9.274224820994277,10.588610876009625,0.9209934479725995,4.286139665011433,0.9209934479725995,0.9209934479725995,0.918684091944019,223.830628753989,True,True,False,True
Pulsar-Dataset-HTRU2,0.4,0,0.9144869485577349,0.9076651149554438,14.405393852000998,14.738784280007167,0.920929572625685,31.79082986501453,0.9185524405345394,0.9185524405345394,0.9243656648156579,192.07991138299985,True,True,False,True
Pulsar-Dataset-HTRU2,0.5,0,0.9077978629376857,0.9234183439009551,12.53898255599779,17.577849949000665,0.9253496855636447,11.223380247975001,0.9253496855636447,0.9253496855636447,0.9229097575738907,284.3741138320038,True,False,False,True
Pulsar-Dataset-HTRU2,0.7,0,0.925257129115977,0.9239824405985165,20.195954479993816,23.666439493990765,0.9266415279953569,9.061480208998546,0.9266415279953569,0.9266415279953569,0.9242775854833607,319.80692405400623,True,True,False,True
Pulsar-Dataset-HTRU2,0.8,0,0.923231391864547,0.9241158066868302,21.305294179996054,27.327658202995735,0.925047275849109,26.129633729011402,0.925047275849109,0.925047275849109,0.9262148985119052,255.8451860369969,True,True,False,True
Pulsar-Dataset-HTRU2,0.9,0,0.921804747947026,0.9248336566743126,25.561271885024325,29.591285906994017,0.9243671144300034,10.950022319011623,0.9243671144300034,0.9243671144300034,0.9278150010851777,352.6132556299999,True,True,False,False
Pulsar-Dataset-HTRU2,0.1,1,0.900608981208408,0.893765044987999,5.539331664011115,5.563696685003379,0.9120809803890673,3.407764971998404,0.9120809803890673,0.9120809803890673,0.9115386282495582,171.8293209800031,True,True,False,True
Pulsar-Dataset-HTRU2,0.3,1,0.9073456612373098,0.905062151442248,11.887125082012062,12.269835440994939,0.9102322944301819,7.764034158026334,0.9102322944301819,0.9102322944301819,0.9096740006666783,130.8295641989971,True,True,False,True
Pulsar-Dataset-HTRU2,0.4,1,0.9113345269552569,0.9058455342335949,16.432970023985035,17.61893578999843,0.9088605510863246,5.365139885994722,0.9088605510863246,0.9088605510863246,0.9159972942206384,169.42019797199464,False,True,False,True
Pulsar-Dataset-HTRU2,0.5,1,0.9104325673257598,0.915077809109668,18.61621564100642,17.882098081012373,0.9138583521344589,6.813344063048135,0.9138583521344589,0.9138583521344589,0.9155103090199112,241.13404879799054,True,True,False,False
Pulsar-Dataset-HTRU2,0.7,1,0.9171579874893724,0.9203709803821741,19.345950696992077,25.5578855499989,0.9186737713733792,10.549830420000944,0.9186737713733792,0.9186737713733792,0.9164850000894399,290.88835937099066,True,False,False,False
